ID,Calories,Age,Duration,Heart_Rate,Body_Temp
697,34.0,24,9.0,90.0,39.8
698,56.0,30,13.0,93.0,40.2
699,158.0,31,27.0,104.0,41.1
700,129.0,21,22.0,107.0,40.6
701,44.0,35,10.0,93.0,39.8
702,66.0,56,11.0,94.0,39.7
703,181.0,34,28.0,107.0,40.8
704,79.0,29,14.0,101.0,40.1
705,145.0,23,21.0,113.0,40.5
706,180.0,22,28.0,110.0,40.7
707,81.0,42,15.0,98.0,40.4
708,75.0,40,15.0,95.0,40.5
709,4.0,28,2.0,79.0,38.1
710,110.0,49,17.0,100.0,40.5
711,35.0,28,9.0,93.0,39.6
712,23.0,56,5.0,86.0,39.0
713,175.0,41,29.0,103.0,41.2
714,137.0,38,27.0,95.0,40.6
715,166.0,21,27.0,106.0,40.6
716,136.0,73,21.0,94.0,40.5
717,156.0,48,24.0,102.0,40.4
718,37.0,53,8.0,89.0,39.7
719,97.0,43,16.0,102.0,40.0
720,77.0,20,18.0,99.0,40.3
721,156.0,22,28.0,105.0,40.6
722,58.0,50,11.0,93.0,40.1
723,53.0,46,10.0,95.0,39.9
724,108.0,40,19.0,100.0,40.5
725,56.0,71,11.0,90.0,40.0
726,103.0,20,19.0,106.0,40.3
727,164.0,68,22.0,101.0,40.1
728,73.0,50,13.0,98.0,40.1
729,3.0,24,2.0,78.0,38.2
730,80.0,25,15.0,99.0,40.2
731,88.0,34,17.0,96.0,40.4
732,74.0,42,14.0,98.0,40.3
733,94.0,29,16.0,101.0,40.0
734,20.0,40,6.0,87.0,39.1
735,41.0,77,9.0,85.0,39.3
736,112.0,46,20.0,98.0,41.0
737,69.0,78,12.0,96.0,39.7
738,130.0,35,24.0,99.0,40.9
739,100.0,21,21.0,98.0,40.6
740,169.0,45,27.0,104.0,40.6
741,183.0,56,27.0,108.0,41.0
742,211.0,74,29.0,110.0,40.8
743,23.0,46,6.0,86.0,39.6
744,58.0,21,14.0,95.0,40.0
745,5.0,26,4.0,77.0,39.2
746,62.0,63,12.0,90.0,39.8
747,14.0,34,3.0,90.0,38.7
748,196.0,68,23.0,107.0,40.5
749,82.0,56,16.0,91.0,39.9
750,163.0,21,28.0,108.0,40.7
751,108.0,20,25.0,99.0,40.7
752,87.0,35,15.0,102.0,40.3
753,91.0,25,18.0,99.0,40.4
754,186.0,62,26.0,108.0,40.8
755,34.0,63,8.0,83.0,39.4
756,61.0,46,11.0,97.0,40.2
757,113.0,46,21.0,97.0,40.5
758,11.0,24,5.0,82.0,39.2
759,42.0,43,13.0,83.0,40.3
760,7.0,27,2.0,81.0,38.3
761,86.0,65,14.0,96.0,39.9
762,35.0,63,7.0,88.0,39.4
763,146.0,59,20.0,102.0,40.5
764,38.0,34,7.0,97.0,39.2
765,179.0,57,28.0,105.0,41.2
766,30.0,28,10.0,85.0,39.7
767,71.0,31,14.0,97.0,40.3
768,65.0,30,16.0,87.0,40.2
769,5.0,38,2.0,80.0,38.6
770,190.0,54,29.0,107.0,40.5
771,36.0,54,9.0,82.0,39.6
772,64.0,31,15.0,92.0,40.5
773,240.0,73,29.0,109.0,40.8
774,212.0,75,27.0,114.0,41.0
775,108.0,39,22.0,97.0,40.5
776,15.0,26,5.0,87.0,39.2
777,153.0,28,23.0,111.0,41.0
778,53.0,58,10.0,91.0,39.6
779,142.0,79,18.0,99.0,41.0
780,74.0,26,15.0,95.0,40.2
781,150.0,53,23.0,105.0,40.7
782,85.0,33,17.0,94.0,40.0
783,15.0,60,3.0,88.0,38.8
784,19.0,53,5.0,84.0,39.3
785,9.0,26,3.0,86.0,39.1
786,10.0,23,3.0,91.0,38.6
787,6.0,31,2.0,77.0,38.1
788,135.0,20,24.0,107.0,40.5
789,201.0,32,30.0,111.0,40.7
790,232.0,61,28.0,108.0,41.1
791,52.0,27,13.0,92.0,40.0
792,23.0,42,6.0,86.0,39.3
793,92.0,22,18.0,97.0,40.4
794,99.0,71,19.0,91.0,40.3
795,41.0,28,10.0,87.0,39.4
796,192.0,38,26.0,113.0,41.1
797,7.0,43,2.0,79.0,38.2
798,116.0,21,27.0,97.0,40.8
799,120.0,38,21.0,102.0,40.5
800,9.0,46,2.0,90.0,38.0
801,12.0,49,3.0,84.0,38.5
802,14.0,33,4.0,89.0,38.6
803,35.0,61,8.0,85.0,39.5
804,162.0,35,24.0,108.0,40.3
805,212.0,32,27.0,115.0,40.5
806,101.0,38,20.0,94.0,40.8
807,145.0,58,23.0,98.0,40.9
808,8.0,46,2.0,85.0,37.7
809,49.0,25,11.0,92.0,40.0
810,42.0,23,9.0,92.0,39.4
811,82.0,24,18.0,93.0,40.6
812,12.0,38,3.0,85.0,39.1
813,93.0,29,17.0,98.0,40.6
814,39.0,79,8.0,86.0,39.9
815,155.0,37,25.0,106.0,40.7
816,90.0,22,16.0,102.0,40.4
817,69.0,20,20.0,92.0,40.2
818,133.0,57,18.0,114.0,40.4
819,67.0,58,12.0,92.0,39.7
820,23.0,32,5.0,90.0,39.0
821,6.0,32,2.0,77.0,38.2
822,194.0,42,27.0,113.0,40.9
823,8.0,50,2.0,79.0,38.4
824,58.0,44,12.0,93.0,40.0
825,120.0,27,21.0,106.0,40.6
826,57.0,38,13.0,89.0,40.2
827,89.0,23,18.0,97.0,40.1
828,91.0,31,16.0,101.0,40.1
829,143.0,52,22.0,105.0,40.5
830,156.0,46,24.0,104.0,41.0
831,24.0,56,5.0,89.0,39.0
832,19.0,39,6.0,78.0,39.1
833,242.0,66,26.0,114.0,40.7
834,135.0,62,22.0,103.0,40.5
835,14.0,63,3.0,87.0,38.5
836,190.0,77,28.0,103.0,40.6
837,111.0,54,23.0,92.0,40.9
838,47.0,43,9.0,94.0,39.2
839,173.0,30,28.0,107.0,40.7
840,150.0,74,20.0,101.0,40.5
841,30.0,25,8.0,85.0,39.5
842,122.0,43,17.0,107.0,40.2
843,216.0,40,29.0,111.0,41.0
844,208.0,61,28.0,114.0,40.9
845,13.0,56,3.0,85.0,38.7
846,39.0,67,8.0,89.0,39.3
847,59.0,72,11.0,92.0,40.1
848,151.0,32,21.0,111.0,40.8
849,2.0,51,1.0,76.0,37.8
850,86.0,67,17.0,90.0,40.3
851,113.0,65,19.0,97.0,40.3
852,170.0,35,23.0,112.0,41.0
853,27.0,32,7.0,90.0,39.4
854,6.0,57,3.0,71.0,39.0
855,144.0,50,24.0,101.0,40.7
856,34.0,24,8.0,91.0,39.8
857,63.0,55,14.0,87.0,40.0
858,79.0,23,15.0,101.0,40.0
859,62.0,79,11.0,89.0,40.1
860,57.0,35,12.0,97.0,40.2
861,11.0,31,3.0,83.0,38.4
862,161.0,35,24.0,108.0,40.8
863,38.0,70,8.0,87.0,39.4
864,24.0,65,5.0,85.0,39.1
865,131.0,58,22.0,99.0,40.6
866,201.0,22,29.0,115.0,40.7
867,104.0,24,20.0,99.0,40.2
868,175.0,49,27.0,106.0,41.0
869,60.0,26,11.0,101.0,40.0
870,8.0,21,4.0,81.0,38.5
871,207.0,23,29.0,115.0,40.9
872,74.0,39,15.0,93.0,40.0
873,103.0,33,20.0,100.0,40.4
874,10.0,28,3.0,81.0,38.8
875,67.0,70,12.0,94.0,40.4
876,25.0,38,8.0,84.0,39.8
877,54.0,27,16.0,88.0,39.8
878,73.0,53,14.0,93.0,40.0
879,93.0,38,17.0,100.0,40.3
880,26.0,54,6.0,85.0,39.4
881,75.0,32,16.0,97.0,40.0
882,125.0,28,21.0,107.0,40.6
883,147.0,27,25.0,105.0,40.8
884,17.0,54,4.0,86.0,39.1
885,101.0,56,18.0,98.0,40.4
886,66.0,26,15.0,95.0,40.1
887,44.0,25,11.0,92.0,39.9
888,116.0,45,19.0,102.0,40.4
889,16.0,21,5.0,81.0,39.3
890,11.0,21,4.0,75.0,38.9
891,49.0,36,11.0,89.0,39.8
892,78.0,78,15.0,83.0,40.5
893,18.0,49,5.0,84.0,39.2
894,5.0,60,1.0,87.0,37.7
895,93.0,32,19.0,99.0,40.5
896,12.0,73,2.0,91.0,38.0
897,12.0,22,3.0,88.0,38.3
898,35.0,76,7.0,84.0,39.1
899,39.0,50,7.0,98.0,39.6
900,42.0,20,9.0,93.0,39.7
901,12.0,43,4.0,76.0,39.1
902,76.0,45,15.0,93.0,40.1
903,139.0,23,26.0,105.0,41.1
904,159.0,23,25.0,108.0,41.1
905,101.0,25,19.0,99.0,40.6
906,2.0,22,1.0,79.0,37.5
907,166.0,58,26.0,105.0,40.8
908,6.0,27,3.0,79.0,38.7
909,52.0,60,13.0,82.0,40.2
910,157.0,37,26.0,105.0,40.9
911,140.0,24,24.0,105.0,40.6
912,103.0,75,16.0,102.0,40.3
913,241.0,52,30.0,112.0,41.0
914,36.0,49,10.0,80.0,40.0
915,12.0,31,3.0,84.0,39.1
916,91.0,23,16.0,105.0,40.2
917,66.0,27,15.0,96.0,40.2
918,62.0,42,14.0,88.0,40.2
919,114.0,36,23.0,98.0,40.5
920,12.0,29,4.0,85.0,39.1
921,180.0,57,27.0,107.0,41.1
922,17.0,64,4.0,83.0,38.9
923,74.0,63,16.0,86.0,40.2
924,185.0,57,27.0,108.0,40.8
925,125.0,70,18.0,97.0,40.5
926,9.0,53,2.0,85.0,38.0
927,91.0,50,17.0,95.0,40.1
928,39.0,68,8.0,86.0,39.5
929,165.0,64,27.0,96.0,40.5
930,96.0,31,22.0,94.0,40.5
931,34.0,33,7.0,95.0,39.4
932,136.0,76,22.0,98.0,40.6
933,36.0,25,7.0,100.0,39.3
934,43.0,55,9.0,88.0,40.0
935,71.0,27,16.0,95.0,40.3
936,40.0,42,8.0,94.0,39.5
937,163.0,54,24.0,107.0,40.6
938,188.0,68,26.0,110.0,41.3
939,14.0,33,4.0,80.0,38.7
940,9.0,27,3.0,85.0,38.6
941,47.0,20,18.0,87.0,40.1
942,146.0,28,27.0,99.0,41.1
943,189.0,54,25.0,106.0,40.7
944,68.0,42,14.0,93.0,40.0
945,52.0,43,11.0,94.0,39.8
946,58.0,48,14.0,85.0,40.0
947,20.0,52,5.0,86.0,39.2
948,71.0,65,12.0,98.0,40.0
949,60.0,31,12.0,95.0,40.2
950,24.0,40,8.0,83.0,39.6
951,105.0,62,16.0,99.0,40.6
952,23.0,29,8.0,84.0,39.6
953,196.0,50,30.0,106.0,41.1
954,70.0,73,10.0,97.0,39.4
955,19.0,37,6.0,82.0,39.1
956,72.0,60,12.0,100.0,39.9
957,31.0,25,10.0,88.0,39.9
958,70.0,34,14.0,92.0,40.2
959,114.0,29,21.0,102.0,40.4
960,5.0,20,2.0,74.0,38.2
961,162.0,35,26.0,106.0,40.7
962,102.0,35,19.0,100.0,40.6
963,30.0,45,7.0,91.0,39.4
964,166.0,46,26.0,106.0,41.0
965,18.0,50,5.0,83.0,39.2
966,40.0,78,8.0,87.0,39.6
967,14.0,40,3.0,92.0,38.7
968,135.0,66,23.0,99.0,40.8
969,144.0,61,23.0,102.0,40.5
970,75.0,48,17.0,87.0,40.0
971,35.0,20,10.0,84.0,40.2
972,12.0,50,3.0,84.0,38.4
973,109.0,64,20.0,94.0,41.0
974,22.0,48,6.0,81.0,39.4
975,137.0,29,24.0,103.0,40.6
976,90.0,47,17.0,95.0,40.4
977,77.0,20,15.0,98.0,40.3
978,143.0,32,23.0,106.0,40.6
979,82.0,59,17.0,92.0,40.3
980,111.0,20,20.0,102.0,40.7
981,133.0,64,18.0,100.0,40.4
982,13.0,31,4.0,85.0,38.7
983,31.0,30,7.0,91.0,39.6
984,121.0,72,19.0,102.0,40.2
985,41.0,45,8.0,94.0,39.6
986,100.0,29,20.0,101.0,40.0
987,122.0,37,20.0,105.0,40.3
988,50.0,24,12.0,89.0,40.0
989,49.0,38,9.0,99.0,39.5
990,214.0,57,28.0,109.0,40.6
991,176.0,50,26.0,108.0,40.7
992,150.0,40,29.0,97.0,41.0
993,145.0,24,27.0,101.0,41.0
994,71.0,47,13.0,95.0,40.3
995,74.0,50,13.0,97.0,40.3
996,183.0,46,25.0,113.0,40.5
997,15.0,38,5.0,82.0,39.2
998,123.0,30,21.0,103.0,40.8
999,110.0,42,21.0,96.0,40.4
1000,117.0,56,19.0,103.0,40.7
1001,164.0,39,26.0,105.0,41.1
1002,67.0,64,13.0,87.0,40.3
1003,8.0,35,3.0,82.0,38.7
1004,73.0,73,12.0,89.0,40.0
1005,15.0,26,4.0,91.0,38.8
1006,65.0,40,14.0,90.0,40.3
1007,37.0,63,8.0,88.0,40.2
1008,121.0,40,22.0,101.0,40.5
1009,71.0,33,16.0,88.0,40.3
1010,117.0,64,19.0,101.0,40.6
1011,23.0,21,7.0,82.0,39.4
1012,166.0,41,29.0,100.0,41.0
1013,95.0,58,16.0,94.0,40.2
1014,3.0,21,1.0,76.0,37.7
1015,143.0,28,22.0,109.0,40.4
1016,4.0,28,1.0,83.0,37.7
1017,205.0,44,28.0,110.0,41.2
1018,76.0,20,17.0,93.0,40.3
1019,41.0,59,9.0,87.0,39.6
1020,78.0,22,14.0,105.0,40.0
1021,5.0,35,2.0,79.0,38.6
1022,23.0,24,9.0,85.0,39.8
1023,232.0,60,26.0,112.0,40.6
1024,100.0,55,16.0,98.0,40.3
1025,84.0,39,16.0,98.0,40.4
1026,48.0,45,10.0,91.0,39.9
1027,142.0,59,22.0,99.0,40.3
1028,8.0,38,2.0,85.0,38.3
1029,7.0,20,3.0,85.0,39.0
1030,149.0,37,24.0,104.0,40.4
1031,106.0,37,21.0,96.0,40.5
1032,62.0,38,14.0,90.0,39.8
1033,89.0,33,18.0,93.0,40.1
1034,179.0,60,27.0,105.0,40.9
1035,39.0,62,10.0,82.0,39.6
1036,207.0,64,26.0,107.0,40.9
1037,7.0,26,3.0,82.0,38.5
1038,65.0,62,11.0,93.0,40.1
1039,25.0,56,5.0,91.0,38.7
1040,73.0,53,13.0,98.0,40.3
1041,108.0,25,22.0,96.0,40.8
1042,185.0,60,28.0,102.0,40.7
1043,108.0,25,21.0,98.0,40.2
1044,115.0,37,19.0,106.0,40.4
1045,30.0,22,6.0,98.0,39.3
1046,190.0,46,28.0,109.0,41.0
1047,59.0,24,13.0,97.0,39.7
1048,46.0,31,10.0,93.0,39.4
1049,185.0,31,28.0,107.0,40.9
1050,17.0,21,6.0,90.0,39.4
1051,197.0,44,26.0,112.0,40.8
1052,78.0,32,16.0,94.0,40.1
1053,84.0,20,20.0,88.0,40.5
1054,12.0,31,3.0,84.0,38.0
1055,128.0,26,25.0,98.0,40.6
1056,115.0,22,22.0,98.0,40.5
1057,17.0,30,8.0,80.0,39.5
1058,154.0,60,25.0,102.0,41.3
1059,104.0,24,19.0,103.0,40.3
1060,87.0,73,15.0,92.0,40.2
1061,206.0,34,27.0,113.0,40.7
1062,43.0,34,8.0,98.0,39.7
1063,63.0,58,12.0,93.0,39.7
1064,137.0,35,23.0,104.0,40.6
1065,31.0,20,8.0,86.0,39.5
1066,22.0,39,6.0,81.0,39.1
1067,40.0,23,13.0,77.0,40.2
1068,122.0,75,22.0,94.0,40.8
1069,102.0,27,22.0,93.0,40.3
1070,198.0,79,26.0,97.0,40.9
1071,178.0,27,28.0,109.0,40.7
1072,109.0,27,19.0,102.0,40.5
1073,150.0,40,25.0,102.0,40.7
1074,121.0,25,21.0,106.0,40.5
1075,25.0,68,5.0,88.0,39.2
1076,69.0,44,16.0,91.0,40.2
1077,169.0,30,28.0,105.0,41.4
1078,37.0,49,9.0,87.0,39.5
1079,114.0,76,16.0,98.0,40.3
1080,62.0,70,14.0,83.0,40.2
1081,97.0,44,16.0,102.0,40.3
1082,91.0,21,17.0,98.0,40.2
1083,80.0,36,17.0,91.0,40.4
1084,204.0,55,24.0,112.0,40.8
1085,151.0,40,23.0,107.0,40.8
1086,20.0,45,5.0,88.0,39.5
1087,133.0,64,21.0,102.0,40.6
1088,64.0,52,14.0,89.0,40.4
1089,24.0,20,9.0,88.0,39.8
1090,60.0,76,11.0,87.0,40.0
1091,183.0,22,27.0,113.0,40.9
1092,38.0,75,7.0,86.0,39.5
1093,121.0,31,22.0,100.0,40.9
1094,150.0,20,27.0,101.0,41.1
1095,76.0,22,14.0,101.0,40.3
1096,163.0,27,27.0,106.0,40.5
1097,48.0,67,9.0,92.0,40.1
1098,20.0,29,5.0,85.0,38.8
1099,29.0,45,6.0,91.0,39.6
1100,23.0,30,8.0,85.0,39.7
1101,58.0,50,11.0,95.0,40.1
1102,157.0,55,24.0,105.0,40.5
1103,97.0,21,19.0,103.0,40.4
1104,21.0,43,4.0,95.0,38.7
1105,188.0,59,29.0,105.0,40.9
1106,110.0,32,17.0,108.0,40.4
1107,101.0,76,16.0,90.0,40.4
1108,6.0,29,3.0,80.0,38.8
1109,19.0,48,5.0,82.0,39.2
1110,25.0,44,5.0,97.0,39.2
1111,120.0,76,18.0,93.0,40.0
1112,179.0,23,29.0,108.0,41.5
1113,115.0,60,20.0,96.0,40.7
1114,116.0,39,20.0,100.0,40.4
1115,35.0,56,8.0,86.0,39.5
1116,42.0,24,14.0,88.0,40.3
1117,60.0,31,12.0,98.0,40.1
1118,60.0,49,11.0,96.0,39.8
1119,176.0,22,27.0,112.0,40.7
1120,3.0,48,1.0,80.0,38.1
1121,9.0,23,3.0,88.0,38.7
1122,8.0,60,2.0,84.0,38.0
1123,29.0,28,7.0,88.0,39.3
1124,7.0,38,2.0,81.0,38.6
1125,210.0,45,27.0,110.0,41.0
1126,12.0,35,3.0,86.0,38.5
1127,22.0,56,5.0,84.0,39.0
1128,85.0,27,17.0,95.0,40.3
1129,148.0,55,21.0,105.0,40.7
1130,137.0,34,25.0,100.0,40.9
1131,7.0,27,2.0,79.0,38.5
1132,71.0,42,17.0,87.0,40.1
1133,59.0,36,14.0,91.0,40.1
1134,18.0,30,5.0,83.0,38.8
1135,17.0,31,5.0,79.0,39.1
1136,101.0,38,19.0,99.0,40.1
1137,198.0,35,29.0,112.0,40.9
1138,35.0,59,7.0,90.0,39.4
1139,53.0,42,11.0,94.0,40.1
1140,176.0,76,22.0,103.0,40.8
1141,152.0,74,20.0,101.0,40.8
1142,14.0,74,3.0,82.0,38.8
1143,56.0,24,13.0,99.0,39.9
1144,71.0,28,16.0,96.0,40.2
1145,270.0,78,30.0,110.0,40.8
1146,58.0,36,12.0,94.0,40.0
1147,55.0,61,10.0,95.0,39.6
1148,61.0,28,10.0,106.0,40.1
1149,34.0,60,8.0,84.0,39.6
1150,49.0,43,10.0,93.0,39.8
1151,103.0,26,17.0,105.0,39.9
1152,36.0,32,9.0,87.0,39.5
1153,12.0,22,6.0,81.0,39.4
1154,12.0,38,3.0,85.0,38.5
1155,64.0,42,14.0,92.0,39.9
1156,185.0,32,29.0,105.0,40.8
1157,95.0,26,22.0,97.0,40.8
1158,106.0,40,19.0,98.0,40.5
1159,126.0,52,20.0,98.0,40.8
1160,85.0,39,20.0,91.0,40.2
1161,176.0,28,27.0,112.0,40.3
1162,36.0,43,8.0,89.0,39.7
1163,147.0,21,27.0,104.0,40.8
1164,76.0,41,16.0,94.0,40.2
1165,102.0,62,18.0,97.0,40.7
1166,30.0,27,8.0,88.0,39.8
1167,44.0,54,10.0,87.0,39.3
1168,60.0,73,11.0,87.0,40.0
1169,84.0,28,17.0,98.0,40.2
1170,207.0,32,29.0,114.0,41.2
1171,91.0,63,15.0,99.0,40.0
1172,73.0,72,13.0,94.0,40.0
1173,53.0,38,11.0,93.0,39.6
1174,54.0,34,14.0,88.0,40.4
1175,50.0,29,10.0,99.0,39.8
1176,156.0,39,23.0,109.0,40.7
1177,107.0,33,20.0,99.0,40.4
1178,26.0,59,5.0,94.0,39.2
1179,164.0,44,23.0,106.0,40.5
1180,23.0,67,5.0,85.0,39.0
1181,62.0,26,15.0,92.0,40.2
1182,63.0,60,12.0,93.0,40.1
1183,91.0,40,16.0,100.0,39.7
1184,53.0,46,11.0,92.0,39.7
1185,133.0,49,22.0,103.0,40.5
1186,67.0,66,13.0,90.0,40.0
1187,43.0,62,8.0,87.0,39.4
1188,157.0,24,27.0,106.0,40.5
1189,14.0,45,3.0,91.0,38.3
1190,37.0,20,10.0,94.0,39.9
1191,140.0,27,23.0,105.0,40.6
1192,74.0,68,13.0,95.0,40.2
1193,186.0,24,27.0,112.0,40.8
1194,233.0,43,26.0,119.0,40.8
1195,145.0,44,25.0,101.0,40.8
1196,199.0,65,28.0,111.0,40.6
1197,49.0,45,10.0,92.0,39.7
1198,4.0,68,1.0,84.0,37.5
1199,132.0,20,25.0,104.0,41.0
1200,37.0,35,8.0,91.0,39.6
1201,11.0,28,6.0,78.0,39.4
1202,180.0,41,28.0,108.0,41.0
1203,74.0,74,11.0,95.0,39.7
1204,14.0,22,5.0,78.0,39.0
1205,23.0,44,5.0,89.0,39.2
1206,91.0,34,21.0,95.0,40.6
1207,47.0,27,11.0,94.0,40.0
1208,81.0,22,17.0,95.0,40.6
1209,78.0,45,14.0,100.0,40.4
1210,110.0,20,22.0,98.0,40.5
1211,30.0,59,7.0,85.0,39.3
1212,175.0,72,24.0,103.0,41.0
1213,175.0,29,28.0,105.0,40.6
1214,32.0,67,6.0,93.0,39.3
1215,78.0,39,14.0,98.0,40.3
1216,190.0,68,26.0,102.0,40.5
1217,177.0,20,25.0,117.0,40.8
1218,22.0,36,7.0,87.0,39.3
1219,180.0,32,30.0,105.0,41.1
1220,154.0,26,29.0,99.0,41.1
1221,21.0,43,6.0,81.0,39.2
1222,48.0,35,9.0,101.0,39.9
1223,121.0,34,21.0,101.0,40.5
1224,82.0,24,17.0,95.0,40.9
1225,42.0,21,12.0,94.0,40.1
1226,128.0,44,26.0,94.0,40.5
1227,236.0,64,28.0,108.0,40.9
1228,184.0,58,29.0,103.0,41.1
1229,7.0,41,2.0,82.0,38.1
1230,75.0,22,15.0,98.0,40.4
1231,42.0,28,9.0,92.0,39.7
1232,162.0,24,26.0,109.0,40.6
1233,117.0,54,19.0,101.0,40.2
1234,45.0,43,10.0,91.0,39.9
1235,27.0,26,8.0,82.0,39.6
1236,99.0,54,18.0,97.0,40.3
1237,76.0,28,17.0,97.0,40.4
1238,102.0,43,16.0,101.0,40.4
1239,16.0,28,4.0,84.0,38.4
1240,24.0,45,6.0,84.0,39.5
1241,175.0,22,29.0,107.0,40.6
1242,50.0,28,10.0,96.0,40.0
1243,9.0,23,3.0,78.0,38.3
1244,25.0,20,8.0,81.0,39.7
1245,146.0,52,20.0,108.0,40.2
1246,117.0,51,20.0,100.0,40.1
1247,76.0,29,15.0,97.0,40.4
1248,57.0,76,12.0,85.0,40.0
1249,197.0,30,28.0,111.0,41.0
1250,203.0,30,30.0,110.0,40.9
1251,19.0,38,6.0,76.0,39.5
1252,116.0,26,25.0,98.0,40.7
1253,47.0,23,13.0,90.0,40.1
1254,29.0,27,7.0,89.0,39.6
1255,19.0,64,4.0,88.0,38.7
1256,20.0,64,4.0,91.0,39.2
1257,214.0,48,28.0,111.0,40.9
1258,73.0,23,17.0,91.0,40.5
1259,43.0,26,9.0,92.0,39.7
1260,194.0,79,26.0,112.0,40.7
1261,103.0,38,20.0,95.0,40.8
1262,20.0,29,5.0,86.0,39.1
1263,135.0,43,24.0,100.0,40.6
1264,7.0,68,2.0,75.0,38.0
1265,105.0,69,19.0,94.0,40.3
1266,7.0,26,4.0,79.0,39.1
1267,109.0,31,20.0,101.0,40.6
1268,8.0,61,2.0,81.0,37.9
1269,28.0,31,9.0,86.0,39.8
1270,13.0,25,11.0,79.0,39.7
1271,143.0,37,25.0,103.0,40.9
1272,12.0,32,5.0,83.0,39.3
1273,112.0,20,23.0,102.0,40.6
1274,17.0,79,4.0,80.0,39.2
1275,45.0,71,8.0,88.0,39.4
1276,211.0,57,29.0,105.0,41.1
1277,101.0,32,20.0,98.0,40.7
1278,81.0,44,14.0,100.0,40.5
1279,170.0,44,28.0,102.0,40.8
1280,155.0,20,25.0,109.0,41.0
1281,41.0,39,10.0,89.0,40.2
1282,105.0,54,16.0,100.0,40.3
1283,69.0,59,15.0,85.0,40.5
1284,33.0,23,8.0,91.0,39.4
1285,15.0,35,5.0,81.0,39.3
1286,74.0,64,13.0,97.0,39.8
1287,59.0,43,11.0,97.0,39.7
1288,95.0,30,16.0,103.0,40.3
1289,8.0,21,2.0,89.0,38.0
1290,233.0,53,29.0,112.0,40.9
1291,111.0,53,18.0,101.0,40.2
1292,46.0,36,10.0,92.0,39.9
1293,212.0,63,27.0,116.0,40.8
1294,29.0,34,7.0,88.0,39.3
1295,149.0,22,22.0,115.0,41.2
1296,135.0,52,20.0,100.0,40.4
1297,3.0,36,2.0,73.0,37.8
1298,101.0,55,16.0,105.0,40.5
1299,169.0,53,25.0,109.0,40.6
1300,188.0,52,25.0,107.0,41.0
1301,127.0,28,25.0,100.0,40.7
1302,112.0,21,19.0,109.0,40.5
1303,122.0,21,22.0,102.0,40.8
1304,106.0,40,18.0,101.0,40.3
1305,149.0,34,22.0,108.0,40.7
1306,128.0,43,23.0,99.0,40.9
1307,168.0,48,24.0,103.0,40.6
1308,36.0,38,8.0,90.0,39.8
1309,141.0,52,22.0,101.0,40.4
1310,156.0,26,25.0,107.0,40.4
1311,54.0,21,13.0,97.0,40.0
1312,29.0,60,7.0,82.0,39.5
1313,102.0,78,18.0,93.0,40.4
1314,182.0,66,25.0,101.0,40.8
1315,3.0,29,2.0,76.0,38.1
1316,71.0,21,15.0,100.0,40.0
1317,41.0,54,8.0,94.0,39.4
1318,19.0,41,6.0,76.0,39.3
1319,46.0,27,11.0,95.0,40.0
1320,151.0,38,26.0,102.0,41.2
1321,104.0,23,20.0,102.0,40.4
1322,108.0,23,25.0,98.0,40.8
1323,85.0,27,17.0,95.0,40.3
1324,143.0,59,23.0,100.0,40.5
1325,45.0,53,8.0,96.0,39.2
1326,19.0,35,4.0,90.0,38.9
1327,10.0,27,3.0,80.0,38.3
1328,223.0,54,27.0,112.0,40.8
1329,33.0,71,7.0,87.0,39.4
1330,99.0,32,19.0,98.0,40.4
1331,60.0,78,12.0,88.0,40.1
1332,21.0,21,7.0,86.0,39.1
1333,45.0,20,11.0,97.0,39.7
1334,108.0,59,20.0,94.0,40.2
1335,100.0,58,18.0,93.0,40.6
1336,11.0,67,2.0,91.0,38.3
1337,179.0,50,26.0,105.0,40.7
1338,20.0,24,5.0,89.0,39.3
1339,60.0,26,16.0,89.0,40.5
1340,45.0,25,12.0,93.0,39.8
1341,13.0,20,4.0,80.0,38.9
1342,24.0,21,7.0,82.0,39.6
1343,169.0,59,25.0,107.0,40.9
1344,169.0,58,26.0,105.0,40.5
1345,30.0,27,8.0,92.0,39.6
1346,35.0,22,13.0,87.0,40.1
1347,53.0,38,14.0,82.0,40.2
1348,39.0,48,9.0,85.0,39.8
1349,171.0,22,28.0,107.0,40.5
1350,62.0,34,13.0,94.0,40.0
1351,68.0,23,14.0,96.0,39.9
1352,103.0,34,18.0,102.0,40.5
1353,200.0,69,26.0,104.0,40.8
1354,22.0,22,9.0,83.0,39.8
1355,50.0,40,13.0,83.0,40.0
1356,182.0,65,28.0,99.0,40.6
1357,48.0,44,11.0,89.0,40.1
1358,62.0,25,14.0,95.0,39.8
1359,63.0,47,12.0,97.0,40.2
1360,6.0,22,3.0,84.0,39.1
1361,183.0,25,29.0,109.0,40.9
1362,17.0,31,6.0,82.0,39.4
1363,216.0,41,29.0,116.0,40.9
1364,72.0,59,14.0,89.0,40.5
1365,162.0,37,27.0,104.0,41.2
1366,22.0,71,5.0,85.0,38.9
1367,18.0,30,5.0,81.0,39.0
1368,164.0,29,27.0,106.0,41.0
1369,42.0,61,10.0,82.0,39.9
1370,40.0,20,8.0,97.0,39.6
1371,117.0,68,19.0,100.0,40.6
1372,241.0,68,28.0,110.0,40.5
1373,112.0,25,20.0,102.0,40.3
1374,110.0,62,17.0,97.0,40.6
1375,175.0,35,27.0,108.0,40.9
